aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
635867	African Development Bank (AFDB)		Upper Volta: Abidjan/Niger Railway		"A loan of U.A. 3 million was granted to the ""Regie des Chemins de Fer Abidjan-Niger"" (RAN) to cover the foreign exchange costs of the Procurement of rolling-stock needed for the operation of the Abidjan-Ouagadougou line over the years 1972-1975. The project is a selected segment of the RAN'S ten-year development programme and consists of the purchase of locomotives, rolling stock and spares costing U.A. 3 million. This sum represents about 14% of the presently committed funds for the 1972-1975 programme of which the estimated cost is U.A. 21.03 million. Complementary financing for this programme is being provided by the RAN, the Governments of the lvory Coast and Upper Volta, EDF and other financial institutions. The ADB loan will enable the RAN to increase the frequency of the international express service from Abidjan to Ouagadougou from five trips per week to a daily departure from each city.The Governments of both lvory Coast and Upper Volta have agreed to stand as guarantors."	21030.02 	1036
2410394	African Development Bank (AFDB)		Fifth Line of Credit to the Caisse Nationale		The fifth line' of credit to the Caisse Nationale de Credit Agricole (CNCA), which falls under the second national agricultural credit programme spanning the period 1993-1995, will enable CNCA to finance new activities, as in the area of forestry. The programme also seeks to increase food production, and develop export crops, as well as animal and halieutic production.  Thelineof creditwill be co-financed bythe World Bank (UA72.00 miliion), AFESD (UA43.00 million), KfW (UA24.00 million), EIB (UA44.00 million), CFD (UA7.00 million) and OECF (UA78.00 million).	31120.06|31120.07|31120.08|31220.01 	611
2390368	African Development Bank (AFDB)		Seventh Line of Credit to the Banque de Developpement Economique de la Tunisie (BDET)		Contribute to the development of the private sector by financing the creation, extension and modernization of small and medium enterprises in the industry, tourism and services sectors. In addition to the ADB line of credit, BDET has mobilized a line of credit from the former Exim Bank of Japan.	25010.08|33210.01|32130.01 	384
2411206	African Development Bank (AFDB)		Humanitarian Emergency Assistance to Control Desert Locust Invasion		The threat of desert locust invasion in the northern part of Africa is important. To contribute to the control of the desert locust invasion, the ADB has decided to grant this emergency relief. The grant will be administrated through the Food and Agriculture Organization (FAO).	31191.02 	348
2410490	African Development Bank (AFDB)		Selingue Dam Project		The proposed project forms part of the country's Five-Year Development Plan aimed, among other things, at meeting the power requirements of the Bamako area, at developing irrigated cultivation and fish breeding as well as improving navigation facilities on the River Niger. The ADB loan will be used to finance part of the foreign exchange cost of the project.	14040.04 	383
635602	African Development Bank (AFDB)		Modernization Programme of ONATRA II		The programme of modernization of the Office National des Transports (ONATRA) aims at continuing the renovation and rehabilitation of the production machinery so as to restore and increase transport capacity and reduce user costs thereof; decentralizing services, and introducing modern methods of management which will increase productivity; redefining and clarifying relations between the state and ONATRA, and redefinition of its role and place in the country's transport system; creation of the right atmosphere for a return to a durable sound financial situation. The programme is co-financed with the IDA (UA20.04 million), CCCE (UA 19.77 million), Italy (UA6.27 million) and the ADF. The ADB loan will be used to finance 45.1 per cent of the foreign exchange cost of the project.	21010.02|21010.01 	825
1964090	African Development Bank (AFDB)		Banque National de Development Economique (BNDE) Line of credit		The ADB loan shall be used to finance the foreign exchange cost of investments made by national small- and medium size industrial enterprises selected by BNDE.	24030.02|32130.01|32191.03 	225
40527402	African Development Bank (AFDB)		Global Trade Liquidity Program (GLTP)	<br>	"<span style=""font-weight: bold;"">Objective</span>: To promote trade in Africa by financing eligible pools of African trade operations (trade operations originating, or terminating, or both in an African country) and to develop the private sector.<br><span style=""font-weight: bold;"">Expected Outcomes:</span> <br>(i) Increase in trade transactions (6,000 transactions by 2011); <br>(ii) negative effects of the global crisis on Africa’s prospects mitigated; and <br>(iii) support to African government budgets.<br>"	33120.01|33110.02|25010.08|51010.02 	566
635790	African Development Bank (AFDB)		Structural Adjustment Programme		The programme aims at correcting macro-economic disequilibrium, promoting efficient use of public resources, laying the foundations for sustained growth, diversifying production, and improving the country's creditworthiness. IBRD is co-financing the project and contributing US $36.04 million. The ADB loan of UA 45.00 million will be used to finance eligible imports during 1988.	51010.03 	414
2410626	African Development Bank (AFDB)		Humanitarian Emergency Assistance to Civil War Victims		Provide emergency health assistance to war-ravaged Liberia, help to satisfy the basic needs in essential drugs and immunization, and support the re-establishment of basic health facilities and services. The emergency relief assistance will be executed within a period of 60 days.	72020.01 	336
2410436	African Development Bank (AFDB)		Societe Financiere de Developpement (SOFIDE)		The Bank's line of credit will be used to cover foreign exchange costs of a number of SOFIDE projects.	24030.02|24030.03 	149
2410575	African Development Bank (AFDB)		Port Louis Water Supply and Hydro-electric power project		The project consists of the construction of the Baptiste Dam forming a 2.84 million m3 impounding reservoir; a tunnel and penstock for raw water transport from the reservoir to the power station; a power Station with two 4 MW generator sets and 22 kV transmission lines: a balancing reservoir and a 750 mm raw water pipeline to the treatment plant; an extension to the treatment plant at Pailles; a 450 mm transmission  main for treated water from Pailles to Plaine Lauzun; construction of a total reservoir capacity of nearly 40,000 m3 for treated water and consultants' services for its preparation and supervision.The project aims at meeting present and future demands for pipe-borne water in Port-Louis and at generating additional electrical power.	23040.03|14040.04|23030.02 	812
